Title,Summary,URL,Publication_Date,Sentiment_Score
Arnaud Montebourg lance les glaces bio La Mémère,"Annoncées en novembre 2019, les glaces bio et équitables La Mémère d'Arnaud Montebourg vont être lancées en avril 2020. Objectif : promouvoir le circuit ultra-court et assurer une rémunération au-dessus du marché aux producteurs laitiers afin de développer un nouveau modèle économique.","https://www.lsa-conso.fr/arnaud-montebourg-lance-les-glaces-bio-la-memere,339691",2020-02-11 16:54:00,0.6159501671791077
Transition agricole : Danone se lance de nouveaux objectifs,"En 2018, Danone avait pris de nombreux engagements pour transformer son modèle notamment sur l'agriculture régénératrice, le bio et la transparence. Le groupe fait le bilan et se lance de nouveaux défis.","https://www.lsa-conso.fr/transition-agricole-danone-se-lance-de-nouveaux-objectifs,339671",2020-02-11 15:23:00,0.611722469329834
Carrefour déploie une technique pour éviter l’élimination des poussins mâles,"Dans le cadre de son plan de transition alimentaire, Carrefour a signé avec Loué un partenariat pour produire et vendre des œufs de poule issues d’une technique spectrophotométrique (analyse des couleurs) de sexage in ovo. Un processus qui évite d’avoir recours à l’élimination des poussins...","https://www.lsa-conso.fr/carrefour-deploie-une-technique-pour-eviter-l-elimination-des-poussins-males,339546",2020-02-10 11:39:00,0
Pierrick De Ronne (Biocoop) prend la présidence de Natexbio,"La fédération des entreprises de transformation et de distribution de produits bio et écologiques, Natexbio, vient d’élire son nouveau président : Pierrick De Ronne, président de Biocoop. Il succède à Claude Gruffat.","https://www.lsa-conso.fr/pierrick-de-ronne-biocoop-prend-la-presidence-de-natexbio,339501",2020-02-07 16:49:00,0.9651945233345032
Le groupe Natimpact rachète le chocolatier Bovetti,"Le Groupe Natimpact, présidé par Didier Suberbielle (ex Nutrition & Santé), rachète le chocolatier Bovetti. Il va procéder à une augmentation du capital et annonce l’arrivée d’un nouveau Directeur général.","https://www.lsa-conso.fr/le-groupe-natimpact-rachete-le-chocolatier-bovetti,339281",2020-02-07 12:29:00,0
Un rapport du Sénat épingle le plan bio du gouvernement,"Un rapport de la commission des finances du Sénat, mené par les sénateurs Alain Houpert (Les Républicains) et Yannick Botrel (Socialiste), déclarent que le pan Ambition bio 2022 est hors d’atteinte.","https://www.lsa-conso.fr/un-rapport-du-senat-epingle-le-plan-bio-du-gouvernement,339266",2020-02-07 10:56:00,0.31245744228363037
NaturéO met le commerce équitable à l'honneur,"Du 10 février au 8 mars 2020, l'enseigne de produits bio, NaturéO, met à l'honneur le commerce équitable bio, avec le label Biopartenaire, et organise des opérations en magasins.","https://www.lsa-conso.fr/natureo-met-le-commerce-equitable-a-l-honneur,339246",2020-02-06 18:54:00,0.9607473611831665
Mondelez veut devenir le numéro un des biscuits bio en France avec LU,Le géant américain Mondelez se lance dans le bio sous sa marque LU avec des recettes inédites. Il ambitionne de doubler sa croissance sur la catégorie Biscuit d’ici 2023.,"https://www.lsa-conso.fr/mondelez-veut-devenir-le-numero-un-des-biscuits-bio-en-france-avec-lu,339236",2020-02-06 16:28:00,0.2659487724304199
Traçabilité : Matines rejoint la plateforme blockchain IBM Food Trust,"Le leader français des filières des huiles et protéines, Avril, rejoint la blockchain IBM Food Trust pour assurer la traçabilité de sa gamme d'oeufs Matines.","https://www.lsa-conso.fr/tracabilite-matines-rejoint-la-plateforme-blockchain-ibm-food-trust,339211",2020-02-06 14:08:00,0
Les consommateurs sont de plus en plus défiants face à l'alimentaire,"Les acteurs de l'agro-alimentaire travaillent davantage sur l'information et la qualité des produits, communiquent sur leurs engagements sociétales et environnementale, et s'impliquent en faveur de la transition alimentaire... Pourtant, les consommateurs restent défiants à l'égard de ces...","https://www.lsa-conso.fr/les-consommateurs-sont-de-plus-en-plus-defiants-face-a-l-alimentaire,339196",2020-02-06 12:48:00,0
Des PGC très secoués en 2019,"Marquée par l’entrée en vigueur de la loi Egalim, l’année 2019 a chamboulé les équilibres du secteur. Dans quelle mesure et avec quelles conséquences ? Retrouvez les faits marquants, les données clés de Nielsen et les tendances à suivre.","https://www.lsa-conso.fr/des-pgc-tres-secoues-en-2019,338756",2020-02-06 11:00:00,0
"Les fruits secs, segment incontournable du rayon fruits et légumes","Les ventes de fruits secs ne connaissent plus les croissances de ces dernières années. Mais le contexte de consommation reste porteur, selon les acteurs du secteur.","https://www.lsa-conso.fr/les-fruits-secs-segment-incontournable-du-rayon-fruits-et-legumes,338701",2020-02-05 00:00:00,0
Invitation à la Ferme arrive sur les glaces,"Après les yaourts, les desserts et les fromages, le réseau de fermiers indépendants, Invitation à la Ferme, lance une gamme de glaces.","https://www.lsa-conso.fr/invitation-a-la-ferme-arrive-sur-les-glaces,339031",2020-02-04 12:39:00,0
Les premiers chantiers des Comptoirs de la Bio pour 2020,"Après une année riche en 2019, le réseau de magasins bio, Les Comptoirs de la Bio, continue son déploiement en 2020 et prend de nouveaux engagements sur l’éco-responsabilité.","https://www.lsa-conso.fr/les-premiers-chantiers-des-comptoirs-de-la-bio-pour-2020,339016",2020-02-04 10:07:00,0.9418683052062988
Greenweez lance « Le Marché » pour livrer les franciliens dans la journée,"Le leader de la vente de produits bio en ligne, qui appartient au groupe Carrefour, lance un nouveau service : Greenweez Le Marché, qui permet aux franciliens d’être livrés dans la journée à domicile.","https://www.lsa-conso.fr/greenweez-lance-le-marche-pour-livrer-les-franciliens-dans-la-journee,338976",2020-02-04 06:00:00,0.4976358413696289
Intermarché revalorise la filière caprine avec Soignon,"Pour répondre aux défis de la filière caprine, le distributeur Intermarché a annoncé avoir signé un accord de revalorisation du prix du lait de chèvre avec la coopérative Eurial, branche lait d'Agrial pour les produits à marque Soignon. Une hausse de 40 euros à 749 euros/1 000 litres a été...","https://www.lsa-conso.fr/intermarche-revalorise-la-filiere-caprine-avec-soignon,338871",2020-01-31 15:47:00,0
Le Petit Marseillais lance (enfin) des gels douche bio,"En mars 2020, Le Petit Marseillais va lancer quatre références de gels douche certifiés bio.","https://www.lsa-conso.fr/le-petit-marseillais-lance-enfin-des-gels-douche-bio,338601",2020-01-30 16:27:00,0.9921506643295288
Antoine Resk Diomandé nommé responsable RSE du groupe Cémoi,Antoine Resk Diomandé a été nommé responsable RSE du groupe Cémoi. Il aura notamment pour mission de suivre et de développer le programme Transparence Cacao du chocolatier français.,"https://www.lsa-conso.fr/antoine-resk-diomande-nomme-responsable-rse-du-groupe-cemoi,338496",2020-01-29 11:23:00,0
"Markus Sandmayr, DG de Blédina ""le bio n’est pas l’unique solution""","En 2018, Blédina lançait ses premiers petits pots bio. Un virage certes tardif mais nécessaire pour coller aux attentes des jeunes parents, particulièrement sensibles à la consommation responsable. Mais, pour la marque du groupe Danone, le bio ne suffit pas : origine et fabrication françaises...","https://www.lsa-conso.fr/markus-sandmayr-directeur-general-france-bledina-le-bio-n-est-pas-l-unique-solution,338181",2020-01-29 00:00:00,0.8365057706832886
"L'avenir radieux des produits ""sans""","Si les promesses « sans » se font discrètes sur les packs, la chasse aux additifs et la peur des pesticides ménagent toujours, en parallèle au « clean label », un bel avenir à cette approche.","https://www.lsa-conso.fr/l-avenir-radieux-des-produits-sans,338121",2020-01-29 00:00:00,0
Les œufs de poules en cage désormais exclus du groupe Casino,"Depuis le 1er janvier 2020, le distributeur Casino ne propose plus aucun œuf issu de poules élevées en cage, pour ses MDD et les marques nationales. Il accompagne ses éleveurs avec des contrats pour cette transition.","https://www.lsa-conso.fr/les-ufs-de-poules-en-cage-desormais-exclus-du-groupe-casino,338451",2020-01-28 16:19:00,0
Nouvel accord dans le lait entre Sodiaal et Intermarché,La coopérative Sodiaal et le distributeur Intermarché ont signé un accord de revalorisation du lait pour les produits à marque et en MDD. Le contrat sera appliqué à partir du 1er mars 2020 sur une base de 380 euros/1 000 litres (toutes primes confondues).,"https://www.lsa-conso.fr/nouvel-accord-dans-le-lait-entre-sodiaal-et-intermarche,338431",2020-01-28 15:01:00,0
Les consommateurs européens passent à l’activisme,"L’Observatoire Cetelem a présenté une étude sur l’évolution du comportement des consommateurs européens. Dans un univers de consommation agressif avec une méfiance grandissante vis-à-vis des marques, ces derniers veulent faire bouger les lignes, tant au niveau individuel que collectif. C’est...","https://www.lsa-conso.fr/les-consommateurs-europeens-passent-a-l-activisme,338426",2020-01-28 14:34:00,0
"Emna Everard (Kazidomi):""80% de nos 10 000 abonnés sont en France""","À la tête de Kazidomi, Emna Everard emploie 25 salariés à travers la France et la Belgique. Fondé en 2016, le site e-commerce spécialisé dans la vente de produits Bio livre en France, Belgique, Suisse, Allemagne, Pays-Bas et Luxembourg. La dirigeante de 27 ans expose à LSA sa stratégie de...","https://www.lsa-conso.fr/emna-evrard-pdg-de-kazidomi-80-de-nos-10-000-abonnes-sont-en-france,338001",2020-01-23 15:55:00,0.8080886006355286
Lidl et Sodiaal signent un accord de revalorisation du prix du lait,"L’enseigne Lidl entre dans la danse pour la revalorisation du prix du lait ayant conclu un accord avec la coopérative Sodiaal pour les produits en MDD et marques nationales, soit 230 millions de litres.","https://www.lsa-conso.fr/lidl-et-sodiaal-signent-un-accord-de-revalorisation-du-prix-du-lait,337981",2020-01-23 10:54:00,0
La filière caprine tire la sonnette d’alarme,"Grande absente d’Egalim, la filière caprine peine à attirer et à renouveler ses élevages. Par ailleurs, les conditions climatiques des deux dernières années ont engendré des pressions supplémentaires. La Fédération Nationale des Eleveurs de Chèvres alerte la distribution et appelle à une...","https://www.lsa-conso.fr/la-filiere-caprine-tire-la-sonnette-d-alarme,337846",2020-01-21 15:10:00,0
Intermarché s'associe à Alkemics pour le partage de ses informations produits,Le distributeur Intermarché a annoncé rejoindre le programme « Transparence conso » d'Alkemics. Il va fournir la totalité des informations de ses 6 000 produits à marque distributeur et va permettre à ses petits fournisseurs locaux de collaborer avec la plateforme.,"https://www.lsa-conso.fr/intermarche-s-associe-a-alkemics-pour-le-partage-de-ses-informations-produits,337401",2020-01-16 09:00:00,0
La Coopération Agricole annonce ses objectifs pour 2020,"Coop de France, qui a changé de nom lors de son assemblée générale de décembre 2019 en devenant La Coopérative Agricole, a présenté son bilan mais également ses ambitions et ses défis à relever pour 2020.","https://www.lsa-conso.fr/la-cooperation-agricole-annonce-ses-objectifs-pour-2020,337471",2020-01-15 14:26:00,0
La filière œufs salue la fin de l’élimination des poussins mâles,"Dans le cadre de son déplacement en Allemagne, le ministre de l’Agriculture et de l’Alimentation, Didier Guillaume, a annoncé la création d’un consortium franco-allemand pour trouver des alternatives durables à l’élimination des poussins mâles. La filière œufs (CNPO) félicite cette avancée....","https://www.lsa-conso.fr/elimination-des-poussins-males-la-filiere-ufs-salue-les-avancees,337466",2020-01-15 12:10:00,0
Diadermine lance des crèmes anti-rides bio,Diadermine va lancer une gamme certifiée bio au premier trimestre 2020. Les formules de ces crèmes anti-rides sont à base de 99% d'ingrédients naturels. Ces soins sont fabriqués en France.,"https://www.lsa-conso.fr/diadermine-lance-des-cremes-anti-rides-bio,337441",2020-01-15 11:05:00,0.19274425506591797
"Pascal Colas (Directeur général - MOM) : ""La recyclabilité des gourdes de compote est un projet majeur""","MOM (Materne, Mont Blanc, Pom’Potes), l’inventeur de la compote en gourde, va lancer en 2022 la première gourde 100 % recyclable. Son directeur général, Pascal Colas, nous explique les ambitions du groupe et comment il va procéder pour mettre en œuvre la recyclabilité des produits, dernier...","https://www.lsa-conso.fr/pascal-colas-directeur-general-mom-la-recyclabilite-des-gourdes-de-compote-est-un-projet-majeur,337131",2020-01-15 00:00:00,0
La cuisine asiatique poursuit son envol,"Très dynamique et portée par le succès en restauration hors domicile, la catégorie des produits asiatiques se fait, elle aussi, plus saine, plus bio, plus responsable, tout en poursuivant sa démocratisation.","https://www.lsa-conso.fr/la-cuisine-asiatique-poursuit-son-envol,337111",2020-01-15 00:00:00,0.8786104321479797
Les nouveaux objectifs de France terre de Lait,"La filière laitière a présentée les nouveaux objectifs pour 2025 de la démarche France terre de Lait, créée en 2017 et initiée par les Etats généraux de l'alimentation. Ils visent à redonner de la valeur à la filière laitière, à pérenniser le modèle agricole, à garantir le bien-être animal et...","https://www.lsa-conso.fr/les-nouveaux-objectifs-de-france-terre-de-lait,337391",2020-01-14 15:51:00,0
Systeme U et Sodiaal concluent un accord de revalorisation du prix du lait,"Après Intermarché avec Bel et Savencia, Carrefour avec Sodiaal c'est au tour de Système U de nouer un partenariat avec Sodiaal pour revaloriser le prix du lait en 2020 à 380 euros/1 000 litres.","https://www.lsa-conso.fr/systeme-u-et-sodiaal-concluent-un-accord-de-revalorisation-du-prix-du-lait,337376",2020-01-14 15:19:00,0
Intermarché et Savencia signent un nouvel accord sur le lait,"Pour la seconde année consécutive, Intermarché et Savencia ont indiqué avoir signé un accord de revalorisation pour la filière laitière. Ce dernier concerne les marques nationales de Savencia mais également ses MDD.","https://www.lsa-conso.fr/exclu-lsa-intermarche-et-savencia-signent-un-nouvel-accord-sur-le-lait,337301",2020-01-13 15:35:00,0
"Nicolas Delteil (Directeur général - Nestlé Céréales France) : ""Notre ambition est de démocratiser le bio dans les céréales""","Nestlé, le champion suisse des céréalesdu petit déjeuner, est arrivé dans le bio en 2018.Ses propositions ont permis de recruter de nouveaux acheteurs et ont séduit des consommateurs qui avaient fui la catégorie. Nicolas Delteil, directeur généralde Nestlé Céréales France, a détaillé pour LSA...","https://www.lsa-conso.fr/nicolas-delteil-directeur-general-nestle-cereales-france-notre-ambition-est-de-democratiser-le-bio-dans-les-cereales,336801",2020-01-08 00:00:00,0.9702737927436829
[Dossier] Le petit déjeuner vers plus de naturalité,"Le petit déjeuner cherche à se réinventer à travers des recettesplus saines. Et des produits écolo-compatibles, qui correspondentaux nouveaux modes de consommation.","https://www.lsa-conso.fr/dossier-le-petit-dejeuner-vers-plus-de-naturalite,336751",2020-01-08 00:00:00,0
Les substituts végétaux à l'offensive,"Destinée à répondre à la demande de consommateurs flexitariens de plus en plus nombreux, l’offre de substituts végétaux s’est considérablement élargie. À la manœuvre, des start-up, mais aussi de grands groupes industriels. Cet article est issu de notre édition du 21 janvier 2021.","https://www.lsa-conso.fr/les-substituts-vegetaux-a-l-offensive,370343",2021-12-29 17:00:00,0
"Les tartinables s'allègent, leurs ventes s'envolent","Le marché des tartinables n’en finit plus de grandir, porté par des marques nationales fortes, par un segment bio qui attire de plus en plus d’acteurs et par la chasse au sucre. Cet article est issu de notre édition du 25 mars 2021.","https://www.lsa-conso.fr/les-tartinables-s-allegent-leurs-ventes-s-envolent,376468",2021-12-26 08:00:00,0.15218955278396606
La Coopération Agricole s’invite dans l’élection présidentielle,"Objectif : reconquérir la souveraineté alimentaire française. La Coopération Agricole a présenté sa plateforme de proposition dans le cadre de l’élection présidentielle. Elle vise à travailler sur trois axes phares : produire plus, mieux et durable.","https://www.lsa-conso.fr/coop-de-france-s-invite-dans-l-election-presidentielle,399541",2021-12-15 09:39:00,0
Loïc Guines élu président de l’Agence Bio,L’Agence Bio vient d’élire son nouveau président pour un mandat de deux ans : Loïc Guines. Il remplace Philippe Henry à ce poste.,"https://www.lsa-conso.fr/loic-guines-elu-president-de-l-agence-bio,399396",2021-12-13 11:56:00,0.9352530241012573
"Millésime Bio accueillera de la bière, du cidre et des spiritueux",Le salon Millésime Bio s'ouvre à toutes les boissons alcoolisées pourvu qu'elles soient labellisées bio. Voici les détails de ce salon qui se déroulera en physique et en digital mais pas aux mêmes dates.,"https://www.lsa-conso.fr/millesime-bio-accueillera-de-la-biere-du-cidre-et-des-spiritueux,399356",2021-12-10 15:26:00,0.5103554725646973
Bio : Carrefour bio met les herbes aromatiques à son menu,"Cette gamme, proposée par Carrefour bio via un partenariat avec la société Bioplants, coche a priori toutes les cases des requêtes des nouveaux consommateurs du bio.","https://www.lsa-conso.fr/carrefour-bio-met-les-herbes-aromatiques-a-son-menu,398651",2021-12-10 11:53:00,0.7310975790023804
Petfood : Carrefour passe les snackspour animaux au bio,"Dans le cadre du renouvellement de sa gamme de petfood sous marque propre, Carrefour a sorti des friandises pour chat et chien labellisées AB. Une première en GMS.","https://www.lsa-conso.fr/carrefour-passe-les-snackspour-animaux-au-bio,398646",2021-12-10 11:46:00,0
Prospérité Fermière obtient une double labellisation pour sa démarche RSE,La coopérative laitière Prospérité Fermière vient d’annoncer avoir reçu une double certification dans sa démarche RSE. Une première dans le monde coopératif laitier.,"https://www.lsa-conso.fr/prosperite-fermiere-obtient-une-double-labellisation-pour-sa-demarche-rse,399171",2021-12-09 09:00:00,0
Sodiaal se fixe de nouveaux objectifs pour réduire ses émissions de gaz à effet de serre,La coopérative laitière accélère ses engagements pour diminuer son empreinte climatique et s’engage à définir d’ici fin 2022 des objectifs chiffrés de réduction de ses émissions de gaz à effet de serre.,"https://www.lsa-conso.fr/sodiaal-se-fixe-de-nouveaux-objectifs-pour-reduire-ses-emissions-de-gaz-a-effet-de-serre,399181",2021-12-08 17:09:00,0
Bel et son organisation de producteur signent un accord laitier pour la 5ème année consécutive,"Pour la 5ème année consécutive, Bel et son Association de Producteurs de lait Bel Ouest (APBO) ont signé un accord de revalorisation du prix du lait. Le tarif, toutes primes confondues, va s’élever à 406 euros/1 000 litres et s’accompagne d’un engagement des éleveurs pour une alimentation du...","https://www.lsa-conso.fr/bel-et-son-organisation-de-producteur-signent-un-accord-laitier-pour-la-5eme-annee-consecutive,399006",2021-12-07 15:13:00,0
Monoprix et la région Ile-de-France s’engagent pour valoriser les produits locaux,"Le groupe Monoprix et Ile-de-France Terre de saveurs, organisme associée à la Région Ile-de-France ont signé un partenariat afin de valoriser, sur le long terme, les produits locaux et encourager la structuration de filières locales.","https://www.lsa-conso.fr/monoprix-et-la-region-ile-de-france-s-engagent-pour-valoriser-les-produits-locaux,398911",2021-12-06 12:18:00,0
12 marques s’associent pour fonder un collectif sur la transparence alimentaire,"A l’initiative de Sébastien Loctin, fondateur et dirigeant de l’entreprise Biofuture, 12 marques alimentaires se sont associées pour interpeller les députés en fondant «En Vérité». Ce collectif réclame une information commune et transparente pour l’ensemble des produits alimentaires, reposant...","https://www.lsa-conso.fr/12-marques-s-associent-pour-fonder-un-collectif-sur-la-transparence-alimentaire,398841",2021-12-06 09:00:00,0.9349959492683411
Les assaisonnements et condiments en bonne posture pour 2022,"Ces catégories atterrissent en termes de croissance, mais capitalisentsur le recrutement et la notoriété qu’elles doivent à la crise sanitaire.","https://www.lsa-conso.fr/les-assaisonnements-et-condiments-en-bonne-posture-pour-2022,397836",2021-12-01 00:00:00,0
Carrefour lance une gamme de produits laitiers de montagne,"Après le lait de consommation UHT issu de ferme françaises classées en zones de montagne, Carrefour étend cette gamme à des beurres (doux et demi-sel), une tomme et de la raclette.","https://www.lsa-conso.fr/carrefour-lance-une-gamme-de-produits-laitiers-de-montagne,398091",2021-11-30 11:07:00,0
McCain se dote d’une nouvelle équipe agriculture Europe et France,L’industriel canadien vient de dévoiler une nouvelle organisation de son équipe agriculture avec la nomination de Leslie Camus en tant que vice-présidente agriculture Europe continentale et de Maxence Turbant à la direction de l’agriculture France et Belgique. Objectif pour McCain : renforcer...,"https://www.lsa-conso.fr/mccain-se-dote-d-une-nouvelle-equipe-agriculture-europe-et-france,398046",2021-11-29 17:07:00,0
La famille Lorgeril travaille avec le consultant Stéphane Derenoncourt,"La famille Lorgeril travaille désormais avec le consultant de renom Stéphane Derenoncourt et ses équipes, et cela pour affiner encore un peu plus les nectars produits par cette famille implantée en Languedoc et dans le Roussillon depuis longtemps.","https://www.lsa-conso.fr/la-famille-lorgeril-travaille-avec-le-consultant-stephane-derenoncourt,398036",2021-11-29 16:33:00,0
"À Grésy-sur-Aix, un Carrefour plus grand mais toujours à taille humaine","Malgré ses 5 300 m², ce magasin savoyard qui vient d’être agrandi a conservé son enseigne Market, positionnée parmi les supermarchés. Normal pour ce petit hyper qui mise sur l’alimentaire, en revendiquant un fort ancrage local dans son offre.","https://www.lsa-conso.fr/a-gresy-sur-aix-un-carrefour-plus-grand-mais-toujours-a-taille-humaine,397081",2021-11-26 15:12:00,0
Eco-score : Glimpact propose une note basée sur une méthode scientifique européenne,"Parmi les nombreux dossiers retenus par l’ADEME dans le cadre de l’affichage environnemental, la PME française Glimpact propose un système qui repose sur une méthode mise au point par la communauté scientifique européenne. Elle attend beaucoup de la présidence française de l’Union européenne...","https://www.lsa-conso.fr/eco-score-glimpact-propose-une-note-basee-sur-une-methode-scientifique-europeenne,397691",2021-11-25 17:31:00,0
General Mills et Prospérité Fermière signent un partenariat pour l’agriculture régénératrice laitière,"Les deux industriels ont annoncé la signature d’un partenariat de 5 ans pour soutenir la transition vers une agriculture régénératrice pour la production laitière. Le projet engagera, dans un premier temps, 10 fermes laitières adhérentes de la coopérative Prospérité Fermière dans les Hauts de...","https://www.lsa-conso.fr/general-mills-et-prosperite-fermiere-signent-un-partenariat-pour-l-agriculture-regeneratrice-laitiere,397546",2021-11-25 09:00:00,0
Kazidomi dévoile son nouvel univers de marque,"Le spécialiste du bien-être et du bio en ligne, Kazidomi, a décidé d’opérer une refonte de sa stratégie avec un nouveau site, une expérience consommateur repensée et des engagements responsables plus forts.","https://www.lsa-conso.fr/kazidomi-devoile-son-nouvel-univers-de-marque,397506",2021-11-24 09:51:00,0.22448879480361938
Nous anti-gaspi s’associe à MiiMOSA pour soutenir des entrepreneurs de l’anti-gaspillage,"Pour mettre en avant de nouvelles initiatives qui visent à accélérer la lutte contre le gaspillage alimentaire, Nous anti-gaspi va soutenir des entrepreneurs de l’anti-gaspillage via un appel à projet lancé sur la plateforme collaborative MiiMOSA.","https://www.lsa-conso.fr/nous-anti-gaspi-s-associe-a-miimosa-pour-soutenir-des-entrepreneurs-de-l-anti-gaspillage,397306",2021-11-23 10:11:00,0
Céréales du petit déjeuner : la folie du bio... et plus,Petits et grands intervenants des céréales ne jurent plus que par le bio. Mais les consommateurs réclament aujourd’hui un bio « augmenté ». Cet article est issu de notre édition du 26 août 2021.,"https://www.lsa-conso.fr/cereales-du-petit-dejeuner-la-folie-du-bio-et-plus,388653",2021-11-21 08:00:00,0.2083439826965332
Les ventes de bio continuent de chuter fin 2021 en GMS [Baromètre],"Selon les derniers chiffres publiés par IRI, le marché du bio en GMS continue de sombrer fin 2021. Le chiffre d’affaires baisse de 9,7 % en octobre soit 6,1 points de moins qu’en septembre. Depuis le début de l’année, les ventes valeur reculent de 2,5 %.","https://www.lsa-conso.fr/le-bio-continue-de-chuter-fin-2021-en-gms-barometre,397176",2021-11-19 16:14:00,0.14558309316635132
Bel déploie la vente en vrac de  Minibabybel bio dans 23 magasins Intermarché,"Après un test de six semaines chez DaybyDay en 2020, le groupe fromager Bel renouvèle l’expérience de la vente en vrac de Minibabybel bio. D’octobre à janvier 2022 la marque sera présente avec ce concept dans 23 points de vente Intermarché.","https://www.lsa-conso.fr/bel-deploie-la-vente-en-vrac-de-minibabybel-bio-dans-23-magasins,396846",2021-11-17 16:03:00,0.05104053020477295
Juste Bio nettoie une calanque de Marseille,"À l’occasion de ses 20 ans, Juste Bio, spécialiste des fruits secs biologiques, a lancé un produit coconçu avec les clients. Une partie des ventes finance des actions en faveur de l’écologie marine.","https://www.lsa-conso.fr/juste-bio-nettoie-une-calanque-de-marseille,396381",2021-11-17 00:00:00,0.8035814762115479
L’éco-score est reconnu par 70 % des consommateurs [Etude],"L’e-commerçant bio La Fourche, 1er distributeur à avoir affiché l’éco-score sur ses produits, a mené une étude pour faire le bilan de cette expérimentation et voir comment les consommateurs prennent en compte cette indication. 70 % des sondés reconnaissent facilement ce logo et 62 % estiment...","https://www.lsa-conso.fr/l-eco-score-est-reconnu-par-70-des-consommateurs-etude,396771",2021-11-16 14:46:00,0.1216963529586792
Danone va investir 67 millions d’euros en 2022 en France sur quatre sites de production,"Pour accompagner le développement du végétal et renforcer l’activité de ses laiteries, Danone met sur la table une enveloppe de 67 millions d’euros qui va concerner l’optimisation industrielle de 4 sites en France. L’usine de Villecomtal-sur-Arros (Gers) abandonne le lait et va être dédiée...","https://www.lsa-conso.fr/danone-va-investir-67-millions-d-euros-en-2022-en-france-sur-quatre-sites-de-production,396751",2021-11-16 10:40:00,0
Naturalia s’associe au distributeur Migros en Suisse,"Pour faire rayonner son offre au-delà des frontières françaises, l’enseigne de produits bio Naturalia s’est associée au distributeur suisse Migros. Une surface de vente avec une centaine de références Naturalia dans un pôle appelé « Nature » est installé ce jour au sein du magasin Migros de...","https://www.lsa-conso.fr/naturalia-s-associe-au-distributeur-migros-en-suisse,396666",2021-11-15 12:32:00,0.22011041641235352
Les pains préemballés cherchent à asseoir leur succès,"Si la crise sanitaire a boosté les ventes, les fabricants de pains de mie et autres pains ethniques ou précuits réalisent que leurs innovations doivent aller de pair avec une meilleure lisibilité de l’offre.","https://www.lsa-conso.fr/les-pains-preemballes-cherchent-a-asseoir-leur-succes,395911",2021-11-14 08:00:00,0
"Avec ADN, Biocoop vise le zéro déchet","Au cœur du 20e arrondissement de Paris, Biocoop ADN (pour Anti Déchet Nation) propose à ses clients de réduire leur impact environnemental en privilégiant des produits sans emballages.","https://www.lsa-conso.fr/avec-adn-biocoop-vise-le-zero-dechet,395971",2021-11-11 00:00:00,0.353515625
So.bio s'essaye au centre-ville,"Pour répondre à une cible militante, l’enseigne teste un nouveau format de proximité. Illustration avec So.bio Jeanne d’Arc, à Paris.","https://www.lsa-conso.fr/so-bio-s-essaye-au-centre-ville,395966",2021-11-11 00:00:00,0.8366126418113708
Naturalia réaffirme ses valeurs,"En plein Paris, Naturalia Les Enfants rouges a décidé de mettre en lumière les valeurs de l’enseigne à travers une signalétique distinctive, qui sera à terme déployée à l’ensemble du réseau.","https://www.lsa-conso.fr/naturalia-reaffirme-ses-valeurs,395961",2021-11-11 00:00:00,0
Naturéo propose un choix XXL,"L’enseigne, qui se déploie surtout en périphérie des agglomérations, a choisi son magasin originel, près de Chartres, pour revisiter son concept.","https://www.lsa-conso.fr/natureo-propose-un-choix-xxl,395956",2021-11-11 00:00:00,0
Satoriz conjugue le bio à l'esprit de famille,"À Kingersheim, dans la droite ligne de ses valeurs, Satoriz s’appuie sur une équipe dont les liens semblent indéfectibles.","https://www.lsa-conso.fr/satoriz-conjugue-le-bio-a-l-esprit-de-famille,395941",2021-11-11 00:00:00,0
"Biomonde, ou l'art de fédérer les acteurs régionaux",Six associés-salariés ont ouvert en septembre un magasin Biomonde à Burnhaupt-le-Haut. Leur but : soutenir la production et les échanges locaux.,"https://www.lsa-conso.fr/biomonde-ou-l-art-de-federer-les-acteurs-regionaux,395936",2021-11-11 00:00:00,0.056125521659851074
"Naturalia Marché bio, taillé pour la franchise",Le Naturalia Marché bio de L’Isle-Adam se veut le concept type pour le développement en franchise de ce format périurbain de l’enseigne.,"https://www.lsa-conso.fr/naturalia-marche-bio-taille-pour-la-franchise,395906",2021-11-11 00:00:00,0.8506616950035095
Bio c'Bon revoit son concept,"Après six mois de rénovation, le magasin Bio c’Bon des Lilas a rouvert ses portes fin mai. Avec un nouveau concept, où le parcours client a été repensé pour être plus didactique.","https://www.lsa-conso.fr/bio-c-bon-revoit-son-concept,395901",2021-11-11 00:00:00,0.5173235535621643
L'Eau vive mise gros sur le local,"Dernier-né du réseau, le magasin de Saint-Égrève, dans l’Isère, s’approvisionne auprès de petits producteurs locaux pour 10 % de son offre. Un bon moyen pour soutenir l’ancrage régional.","https://www.lsa-conso.fr/l-eau-vive-mise-gros-sur-le-local,395886",2021-11-11 00:00:00,0
Biocoop veut casser la barrière du coût,"Dans les quartiers Nord de Marseille, le Biocoop Grand Littoral démocratise le bio grâce à une politique tarifaire adaptée.","https://www.lsa-conso.fr/biocoop-veut-casser-la-barriere-du-cout,395881",2021-11-11 00:00:00,0.9643620848655701
